T1		T2		T3		T4		T5		T6		T7		T8	
249	Building Blocks	116.3	Building Blocks	315.4	Building Area	663.6	Building Blocks	115.8	Building Area	149.6	Building Area	448.2	Building Area	199.2	Building Blocks
149.3	Building Blocks	165.8	Building Area	83.2	Building Area	199.1	Building Area	132.8	Building Area	580.5	Building Area	165.8	Building Area	182.6	Building Blocks
448.2	Building Blocks	1111.8	Building Area	166	Building Blocks	614.4	Building Area	398.5	Building Area	746.8	Building Area	2257	Building Area	829.8	Building Blocks
132.7	Building Blocks	99.5	Building Blocks	149.5	Building Blocks	215.9	Building Area	166	Building Blocks	364.8	Building Blocks	813.4	Building Area	182.6	Building Area
232.3	Building Blocks	116.2	Building Blocks	1907.8	Building Area	265.8	Building Area	198.8	Building Blocks	149.5	Building Blocks	116.3	Building Area	132.7	Building Area
713.8	Building Blocks	132.7	Building Blocks	514.2	Building Area	132.8	Building Blocks	298.8	Building Blocks	216	Building Blocks	82.7	Building Area	597.4	Building Area
116.2	Building Area	199.3	Building Blocks	132.7	Building Area	498.4	Building Blocks	83	Building Blocks	315.4	Building Blocks	232.2	Building Area	448.1	Building Area
132.4	Building Area	448	Building Blocks	415	Building Area	215.3	Building Blocks	714.1	Building Blocks	1393.8	Building Blocks	431.5	Building Blocks	149.3	Building Blocks
663.9	Building Area	149.2	Building Blocks	1012.6	Building Area	730.4	Building Blocks	1543.1	Building Blocks	182.2	Building Area	1593.2	Building Area	99.5	Building Blocks
315.4	Building Area	647.2	Building Area	132.5	Computer	182.9	Building Area	514.8	Building Area	149.1	Building Area	497.8	Building Area	149.9	Building Blocks
298.7	Building Area	132.3	Building Blocks	696.6	Computer	613.9	Building Area	962.5	Building Area	215.7	Building Area	116.3	Building Area	464.6	Building Blocks
265.5	Building Area	315.2	Building Blocks	314.9	Computer	165.9	Building Area	166	Building Area	199	Building Area	348.5	Building Area	713.6	Building Blocks
165.6	Building Blocks	132.7	Building Area	663.7	Computer	116.1	Building Blocks	597.7	Building Area	448.1	Building Area	580.7	Building Area	514.3	Building Area
165.7	Building Blocks	99.5	Building Area	215.9	Computer	348.2	Building Blocks	149.6	Building Blocks	697	Building Area	116.2	Building Area	99.4	Building Area
199	Building Blocks	846.4	Building Area	1593.5	Computer	199	Building Blocks	116.2	Building Blocks	331.6	Building Area	182.5	Computer	149.3	Building Area
199	Building Blocks	116.2	Building Area	215.9	Computer	663.8	Building Area	166.3	Building Blocks	564.2	Building Area	348.5	Computer	979.1	Building Area
232.4	Building Blocks	895.9	Building Area	265.3	Computer	564.2	Building Blocks	99.5	Building Area	215.8	Building Area	231.9	Computer	481.2	Building Area
132.8	Building Blocks	149.8	Building Blocks	364.5	Computer	99.5	Building Area	149.3	Building Area	315.3	Building Area	149.2	Computer	99.5	Building Area
863	Building Blocks	249.4	Building Blocks	182.7	White Space	365	Building Area	978.9	Building Area	99.8	Building Blocks	265	Computer	199.2	Building Area
282.1	Building Blocks	1543.1	Building Area	249.2	Computer	132.8	Building Blocks	381.8	Building Area	282.5	Building Blocks	249.2	Computer	299.1	Building Area
415.2	Building Blocks	99.9	Building Area			116.3	Building Blocks	331.7	Building Area	82.8	Building Area	448	Computer	100	Building Area
182.5	Building Area	216	Building Area			116.3	Building Blocks	165.9	Building Area	1460.2	Building Area	414.9	Computer	165.8	Building Blocks
282.3	Building Area	365.1	Building Area			149.4	Building Blocks	298.7	Building Area	398.4	Building Area	198.9	Computer	99.3	Building Blocks
149.2	Building Area	165.5	Building Area			215.5	Building Blocks	132.5	Building Area	1593.2	Building Area	298.7	Computer	232.3	Building Blocks
813.2	Building Area	83.3	Building Area			182.5	Building Area	498.1	Building Area	99.2	Computer	614.2	Computer	249	Building Area
149.1	Building Blocks	149.4	Building Area			448.6	Building Area	132.3	Building Area	99.6	Computer	182.6	Computer	3103.2	Building Area
365.1	Building Blocks	265.1	Building Area			298.7	Building Area	199.1	Building Area	531.2	Computer	115.7	Computer	116.2	Building Area
630.6	Building Area	497.8	Building Area			929.1	Building Area	1477.1	Building Area	481.4	Computer	83.1	Computer	132.8	Building Area
497.8	Building Area	448.1	Building Area			166.2	Building Area	166.1	Building Area	696.9	Computer	1477.2	Computer	232.5	Building Area
1178.2	Building Area	481.7	Building Area			132.7	Building Area	182.6	Building Area	381.7	Computer	66.9	Computer	199.1	Building Area
298.7	Building Blocks	99.3	Building Area			232.3	Building Area	99.8	Computer	481	Computer	166	Computer	232	Building Area
132.7	Building Area	182.6	Computer			465.3	Building Area	132.8	Computer	498.1	Computer	99.3	Computer	547.8	Building Area
846.5	Building Area	298.8	Computer			481.3	Building Area	365.1	Computer	116	Computer	83.2	Computer	199.3	Building Area
116	Building Area	149.8	Computer			497.8	Building Area	862.6	Computer	248.8	Computer	82.9	Computer	232.4	Building Area
166	Building Area	182.9	Computer			215.9	Building Area	398.1	Computer	597.4	Computer	215.4	Computer	182.5	Building Area
